INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (1, 1, 'Sausages', '959.00', '185.00', 9, 990, 2)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (425, 3, 'Table', '323.00', '683.00', 6, 485, 88)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (427, 2, 'Towels', '349.00', '783.00', 0, 820, 31)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (428, 4, 'Bike', '661.00', '82.00', 2, 457, 73)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (424, 1, 'Fish', '778.00', '628.00', 7, 745, 16)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (430, 2, 'Towels', '516.00', '118.00', 5, 215, 40)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (429, 4, 'Shoes', '98.00', '724.00', 6, 442, 45)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (426, 3, 'Fish', '436.00', '21.00', 9, 517, 38)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (431, 2, 'Ball', '955.00', '225.00', 10, 396, 4)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (434, 2, 'Car', '821.00', '209.00', 1, 379, 20)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (432, 1, 'Chair', '414.00', '246.00', 1, 66, 10)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (436, 4, 'Fish', '675.00', '113.00', 10, 873, 64)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (435, 2, 'Soap', '751.00', '665.00', 6, 754, 85)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (433, 4, 'Table', '847.00', '559.00', 7, 118, 29)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (437, 3, 'Tuna', '325.00', '188.00', 2, 606, 90)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (439, 4, 'Towels', '317.00', '62.00', 10, 393, 95)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (440, 1, 'Table', '755.00', '964.00', 1, 931, 50)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (441, 1, 'Gloves', '530.00', '262.00', 9, 451, 17)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (442, 1, 'Hat', '884.00', '765.00', 7, 364, 28)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (443, 1, 'Mouse', '651.00', '491.00', 9, 987, 35)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (445, 1, 'Towels', '118.00', '437.00', 2, 260, 15)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (438, 3, 'Hat', '437.00', '788.00', 4, 187, 95)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (447, 3, 'Mouse', '758.00', '997.00', 10, 940, 87)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (444, 3, 'Fish', '49.00', '352.00', 6, 581, 15)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (448, 1, 'Ball', '483.00', '158.00', 2, 813, 19)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (450, 4, 'Chicken', '202.00', '446.00', 2, 501, 25)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (451, 2, 'Bacon', '528.00', '675.00', 5, 458, 1)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (449, 1, 'Pizza', '540.00', '379.00', 8, 510, 81)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (452, 4, 'Chair', '940.00', '4.00', 1, 9, 12)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (446, 4, 'Hat', '791.00', '429.00', 0, 501, 85)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (454, 3, 'Sausages', '360.00', '807.00', 10, 655, 78)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (455, 1, 'Computer', '810.00', '716.00', 3, 93, 88)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (457, 3, 'Salad', '667.00', '579.00', 10, 338, 17)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (458, 2, 'Mouse', '291.00', '806.00', 8, 243, 12)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (459, 3, 'Car', '41.00', '540.00', 3, 640, 13)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (456, 3, 'Table', '973.00', '526.00', 8, 691, 90)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (460, 2, 'Computer', '450.00', '185.00', 0, 406, 93)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (462, 2, 'Chips', '750.00', '298.00', 6, 633, 55)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (463, 1, 'Pizza', '997.00', '239.00', 6, 434, 77)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (464, 4, 'Computer', '434.00', '711.00', 9, 252, 18)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (465, 2, 'Chips', '1.00', '249.00', 4, 824, 48)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (466, 1, 'Table', '677.00', '394.00', 2, 65, 20)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (467, 3, 'Car', '369.00', '801.00', 10, 40, 61)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (468, 2, 'Keyboard', '4.00', '457.00', 3, 962, 89)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (469, 4, 'Table', '108.00', '23.00', 3, 326, 19)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (470, 4, 'Table', '472.00', '541.00', 6, 332, 25)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (471, 1, 'Keyboard', '326.00', '74.00', 9, 748, 31)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (472, 2, 'Sausages', '360.00', '889.00', 10, 265, 90)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (453, 4, 'Pants', '269.00', '9.00', 1, 47, 46)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (461, 3, 'Car', '792.00', '765.00', 7, 212, 20)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (475, 2, 'Tuna', '466.00', '548.00', 10, 60, 23)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (474, 4, 'Keyboard', '432.00', '518.00', 6, 253, 31)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (473, 1, 'Salad', '2.00', '568.00', 10, 11, 8)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (476, 3, 'Shirt', '148.00', '383.00', 9, 187, 21)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (477, 1, 'Ball', '937.00', '287.00', 7, 515, 44)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (480, 2, 'Table', '521.00', '952.00', 5, 304, 53)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (481, 3, 'Bacon', '945.00', '987.00', 1, 119, 5)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (482, 1, 'Chips', '667.00', '510.00', 7, 805, 14)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (479, 1, 'Tuna', '819.00', '9.00', 9, 976, 54)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (478, 3, 'Hat', '593.00', '190.00', 3, 190, 68)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (484, 3, 'Pizza', '974.00', '609.00', 6, 736, 29)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (485, 4, 'Shirt', '649.00', '697.00', 8, 70, 61)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (487, 2, 'Gloves', '678.00', '952.00', 5, 536, 28)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (483, 4, 'Bacon', '518.00', '635.00', 7, 882, 6)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (488, 4, 'Mouse', '739.00', '123.00', 8, 510, 21)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (490, 1, 'Cheese', '90.00', '873.00', 4, 728, 29)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (491, 1, 'Pants', '748.00', '500.00', 0, 819, 94)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (486, 4, 'Soap', '284.00', '180.00', 0, 951, 37)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (492, 2, 'Computer', '170.00', '285.00', 0, 949, 8)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (493, 2, 'Mouse', '213.00', '721.00', 2, 465, 32)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (495, 4, 'Chips', '177.00', '521.00', 9, 479, 7)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (494, 4, 'Bacon', '925.00', '390.00', 3, 728, 73)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (489, 4, 'Mouse', '322.00', '234.00', 8, 365, 42)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (498, 4, 'Sausages', '610.00', '336.00', 0, 770, 85)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (499, 1, 'Salad', '234.00', '125.00', 5, 463, 8)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (497, 4, 'Pants', '338.00', '722.00', 0, 422, 15)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (501, 4, 'Bacon', '525.00', '964.00', 10, 441, 10)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (500, 4, 'Mouse', '284.00', '634.00', 2, 845, 4)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (502, 3, 'Mouse', '443.00', '510.00', 9, 275, 33)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (504, 4, 'Sausages', '222.00', '819.00', 5, 568, 40)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (505, 1, 'Table', '57.00', '60.00', 6, 48, 43)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (503, 1, 'Hat', '180.00', '797.00', 3, 678, 70)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (496, 4, 'Soap', '706.00', '469.00', 3, 404, 56)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (506, 1, 'Keyboard', '507.00', '101.00', 1, 34, 1)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (509, 3, 'Mouse', '557.00', '578.00', 7, 809, 58)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (508, 1, 'Towels', '146.00', '236.00', 5, 609, 53)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (507, 4, 'Hat', '388.00', '792.00', 5, 637, 99)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (511, 1, 'Table', '472.00', '309.00', 0, 971, 26)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (512, 4, 'Keyboard', '656.00', '578.00', 6, 604, 9)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (514, 2, 'Hat', '441.00', '629.00', 3, 262, 51)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (513, 3, 'Gloves', '167.00', '338.00', 5, 651, 85)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (515, 4, 'Pants', '478.00', '45.00', 1, 620, 1)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (516, 3, 'Mouse', '774.00', '244.00', 5, 322, 8)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (518, 1, 'Computer', '502.00', '13.00', 6, 283, 39)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (510, 1, 'Fish', '663.00', '378.00', 4, 87, 67)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (519, 2, 'Table', '945.00', '206.00', 0, 966, 8)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (521, 3, 'Computer', '944.00', '139.00', 5, 379, 34)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (520, 2, 'Fish', '309.00', '277.00', 0, 618, 4)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (522, 3, 'Gloves', '950.00', '176.00', 1, 903, 97)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (523, 3, 'Salad', '555.00', '782.00', 0, 813, 63)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (525, 4, 'Shirt', '295.00', '423.00', 0, 815, 86)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (526, 2, 'Tuna', '680.00', '1.00', 3, 263, 39)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (517, 4, 'Chips', '61.00', '228.00', 6, 740, 3)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (527, 1, 'Bacon', '128.00', '187.00', 8, 550, 6)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (529, 4, 'Chips', '479.00', '852.00', 1, 144, 75)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (528, 1, 'Towels', '153.00', '808.00', 8, 493, 22)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (531, 3, 'Salad', '982.00', '493.00', 8, 844, 1)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (530, 1, 'Towels', '183.00', '995.00', 7, 531, 60)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (532, 3, 'Sausages', '877.00', '191.00', 3, 451, 45)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (524, 3, 'Ball', '680.00', '455.00', 3, 456, 49)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (534, 2, 'Pizza', '390.00', '470.00', 7, 583, 96)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (533, 3, 'Keyboard', '53.00', '440.00', 9, 49, 87)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (537, 2, 'Sausages', '409.00', '924.00', 6, 630, 29)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (538, 3, 'Cheese', '99.00', '608.00', 10, 388, 33)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (539, 1, 'Chair', '620.00', '512.00', 4, 691, 43)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (535, 4, 'Car', '347.00', '38.00', 1, 799, 26)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (540, 1, 'Tuna', '178.00', '847.00', 3, 382, 10)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (542, 1, 'Cheese', '342.00', '784.00', 5, 638, 2)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (536, 4, 'Mouse', '462.00', '833.00', 3, 854, 90)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (543, 4, 'Computer', '749.00', '441.00', 7, 917, 21)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (541, 4, 'Hat', '35.00', '667.00', 6, 708, 51)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (544, 2, 'Mouse', '983.00', '884.00', 4, 611, 94)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (546, 3, 'Computer', '623.00', '142.00', 7, 704, 69)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (548, 2, 'Mouse', '557.00', '777.00', 10, 215, 43)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (549, 2, 'Mouse', '990.00', '455.00', 3, 442, 79)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (550, 2, 'Sausages', '831.00', '253.00', 8, 520, 21)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (551, 1, 'Chair', '109.00', '666.00', 1, 828, 52)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (547, 3, 'Car', '989.00', '747.00', 7, 813, 76)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (552, 2, 'Towels', '408.00', '290.00', 1, 498, 29)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (554, 2, 'Chips', '433.00', '156.00', 0, 803, 77)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (553, 2, 'Sausages', '573.00', '597.00', 3, 108, 41)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (555, 2, 'Keyboard', '27.00', '37.00', 9, 156, 69)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (557, 3, 'Chips', '529.00', '579.00', 6, 94, 43)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (556, 1, 'Gloves', '809.00', '174.00', 3, 359, 76)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (558, 3, 'Cheese', '562.00', '72.00', 7, 698, 88)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (545, 2, 'Pants', '827.00', '15.00', 4, 588, 3)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (561, 1, 'Pants', '716.00', '131.00', 4, 600, 76)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (562, 4, 'Fish', '90.00', '784.00', 2, 385, 82)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (563, 2, 'Shirt', '890.00', '637.00', 9, 621, 56)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (564, 3, 'Soap', '93.00', '110.00', 1, 158, 15)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (565, 1, 'Car', '840.00', '391.00', 1, 859, 85)
INSERT INTO barang (brg_id, jb_id, brg_nama, brg_harga_jual, brg_harga_beli, brg_berat, jumlah_stok, diskon) VALUES (566, 4, 'Pizza', '406.00', '675.00', 6, 334, 11)
